ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080030;COSOLETO                                ;414;434;848
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080031;DELIANUOVA                              ;1.617;1.722;3.339
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080032;FEROLETO DELLA CHIESA                   ;828;859;1.687
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080033;FERRUZZANO                              ;373;408;781
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080034;FIUMARA                                 ;502;520;1.022
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080035;GALATRO                                 ;812;891;1.703
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080036;GERACE                                  ;1.345;1.287;2.632
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080037;GIFFONE                                 ;923;939;1.862
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080038;GIOIA TAURO                             ;9.937;10.033;19.970
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080039;GIOIOSA IONICA                          ;3.563;3.601;7.164
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080040;GROTTERIA                               ;1.528;1.608;3.136
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080041;LAGANADI                                ;196;212;408
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080042;LAUREANA DI BORRELLO                    ;2.474;2.669;5.143
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080043;LOCRI                                   ;6.005;6.462;12.467
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080044;MAMMOLA                                 ;1.333;1.448;2.781
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080045;MARINA DI GIOIOSA IONICA                ;3.267;3.372;6.639
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080046;MAROPATI                                ;735;772;1.507
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080047;MARTONE                                 ;264;264;528
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080048;MELICUCCA'                              ;446;476;922
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080049;MELICUCCO                               ;2.504;2.553;5.057
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080050;MELITO DI PORTO SALVO                   ;5.506;5.754;11.260
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080051;MOLOCHIO                                ;1.258;1.281;2.539
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080052;MONASTERACE                             ;1.692;1.749;3.441
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080053;MONTEBELLO IONICO                       ;3.003;3.167;6.170
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080054;MOTTA SAN GIOVANNI                      ;3.001;3.161;6.162
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080055;OPPIDO MAMERTINA                        ;2.613;2.704;5.317
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080056;PALIZZI                                 ;1.182;1.299;2.481
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080057;PALMI                                   ;9.125;9.714;18.839
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080058;PAZZANO                                 ;281;262;543
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080059;PLACANICA                               ;565;605;1.170
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080060;PLATI'                                  ;1.947;1.892;3.839
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080061;POLISTENA                               ;5.048;5.348;10.396
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080062;PORTIGLIOLA                             ;575;616;1.191
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080063;REGGIO DI CALABRIA                      ;87.458;95.093;182.551
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080064;RIACE                                   ;1.181;1.164;2.345
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080065;RIZZICONI                               ;3.885;3.929;7.814
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080066;ROCCAFORTE DEL GRECO                    ;221;236;457
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080067;ROCCELLA IONICA                         ;3.090;3.436;6.526
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080068;ROGHUDI                                 ;535;524;1.059
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080069;ROSARNO                                 ;7.367;7.462;14.829
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080070;SAMO                                    ;385;406;791
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080071;SAN GIORGIO MORGETO                     ;1.459;1.623;3.082
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080072;SAN GIOVANNI DI GERACE                  ;217;254;471
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080073;SAN LORENZO                             ;1.301;1.324;2.625
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080074;SAN LUCA                                ;1.860;1.896;3.756
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080075;SAN PIETRO DI CARIDA'                   ;555;604;1.159
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080076;SAN PROCOPIO                            ;262;280;542
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080077;SAN ROBERTO                             ;874;845;1.719
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080078;SANTA CRISTINA D'ASPROMONTE             ;452;447;899
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080079;SANT'AGATA DEL BIANCO                   ;289;317;606
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080080;SANT'ALESSIO IN ASPROMONTE              ;176;174;350
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080081;SANT'EUFEMIA D'ASPROMONTE               ;2.012;2.104;4.116
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080082;SANT'ILARIO DELLO IONIO                 ;687;717;1.404
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080083;SANTO STEFANO IN ASPROMONTE             ;632;605;1.237
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080084;SCIDO                                   ;443;484;927
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080085;SCILLA                                  ;2.371;2.530;4.901
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080086;SEMINARA                                ;1.352;1.405;2.757
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080087;SERRATA                                 ;411;419;830
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080088;SIDERNO                                 ;8.975;9.229;18.204
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080089;SINOPOLI                                ;1.040;1.024;2.064
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080090;STAITI                                  ;111;135;246
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080091;STIGNANO                                ;686;664;1.350
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080092;STILO                                   ;1.316;1.288;2.604
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080093;TAURIANOVA                              ;7.586;8.027;15.613
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080094;TERRANOVA SAPPO MINULIO                 ;262;260;522
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080095;VARAPODIO                               ;1.052;1.075;2.127
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080096;VILLA SAN GIOVANNI                      ;6.741;7.029;13.770
2016;180;CALABRIA             ;205;A.S.P. REGGIO CALABRIA;080097;SAN FERDINANDO                          ;2.428;2.192;4.620
2016;190;SICILIA              ;201;ASP AGRIGENTO;084001;AGRIGENTO                               ;29.248;30.357;59.605
2016;190;SICILIA              ;201;ASP AGRIGENTO;084002;ALESSANDRIA DELLA ROCCA                 ;1.436;1.523;2.959
2016;190;SICILIA              ;201;ASP AGRIGENTO;084003;ARAGONA                                 ;4.582;4.876;9.458
2016;190;SICILIA              ;201;ASP AGRIGENTO;084004;BIVONA                                  ;1.788;1.877;3.665
2016;190;SICILIA              ;201;ASP AGRIGENTO;084005;BURGIO                                  ;1.284;1.366;2.650
2016;190;SICILIA              ;201;ASP AGRIGENTO;084006;CALAMONACI                              ;647;680;1.327
2016;190;SICILIA              ;201;ASP AGRIGENTO;084007;CALTABELLOTTA                           ;1.693;1.922;3.615
2016;190;SICILIA              ;201;ASP AGRIGENTO;084008;CAMASTRA                                ;1.023;1.052;2.075
2016;190;SICILIA              ;201;ASP AGRIGENTO;084009;CAMMARATA                               ;3.154;3.135;6.289
2016;190;SICILIA              ;201;ASP AGRIGENTO;084010;CAMPOBELLO DI LICATA                    ;4.870;5.094;9.964
2016;190;SICILIA              ;201;ASP AGRIGENTO;084011;CANICATTI'                              ;17.269;18.497;35.766
2016;190;SICILIA              ;201;ASP AGRIGENTO;084012;CASTELTERMINI                           ;3.913;4.216;8.129
2016;190;SICILIA              ;201;ASP AGRIGENTO;084013;CASTROFILIPPO                           ;1.387;1.532;2.919
2016;190;SICILIA              ;201;ASP AGRIGENTO;084014;CATTOLICA ERACLEA                       ;1.811;1.904;3.715
2016;190;SICILIA              ;201;ASP AGRIGENTO;084015;CIANCIANA                               ;1.633;1.789;3.422
2016;190;SICILIA              ;201;ASP AGRIGENTO;084016;COMITINI                                ;485;488;973
2016;190;SICILIA              ;201;ASP AGRIGENTO;084017;FAVARA                                  ;15.794;16.733;32.527
2016;190;SICILIA              ;201;ASP AGRIGENTO;084018;GROTTE                                  ;2.690;2.993;5.683
2016;190;SICILIA              ;201;ASP AGRIGENTO;084019;JOPPOLO GIANCAXIO                       ;605;643;1.248
2016;190;SICILIA              ;201;ASP AGRIGENTO;084021;LICATA                                  ;18.380;19.027;37.407
2016;190;SICILIA              ;201;ASP AGRIGENTO;084022;LUCCA SICULA                            ;869;918;1.787
2016;190;SICILIA              ;201;ASP AGRIGENTO;084023;MENFI                                   ;6.102;6.432;12.534
2016;190;SICILIA              ;201;ASP AGRIGENTO;084024;MONTALLEGRO                             ;1.231;1.311;2.542
2016;190;SICILIA              ;201;ASP AGRIGENTO;084025;MONTEVAGO                               ;1.475;1.527;3.002
2016;190;SICILIA              ;201;ASP AGRIGENTO;084026;NARO                                    ;3.633;4.025;7.658
2016;190;SICILIA              ;201;ASP AGRIGENTO;084027;PALMA DI MONTECHIARO                    ;10.931;12.031;22.962
2016;190;SICILIA              ;201;ASP AGRIGENTO;084028;PORTO EMPEDOCLE                         ;8.344;8.572;16.916
2016;190;SICILIA              ;201;ASP AGRIGENTO;084029;RACALMUTO                               ;3.998;4.221;8.219
2016;190;SICILIA              ;201;ASP AGRIGENTO;084030;RAFFADALI                               ;6.104;6.633;12.737
2016;190;SICILIA              ;201;ASP AGRIGENTO;084031;RAVANUSA                                ;5.624;5.985;11.609
2016;190;SICILIA              ;201;ASP AGRIGENTO;084032;REALMONTE                               ;2.246;2.316;4.562
2016;190;SICILIA              ;201;ASP AGRIGENTO;084033;RIBERA                                  ;9.175;9.880;19.055
2016;190;SICILIA              ;201;ASP AGRIGENTO;084034;SAMBUCA DI SICILIA                      ;2.926;2.950;5.876
2016;190;SICILIA              ;201;ASP AGRIGENTO;084035;SAN BIAGIO PLATANI                      ;1.541;1.734;3.275
2016;190;SICILIA              ;201;ASP AGRIGENTO;084036;SAN GIOVANNI GEMINI                     ;4.010;4.007;8.017
2016;190;SICILIA              ;201;ASP AGRIGENTO;084037;SANTA ELISABETTA                        ;1.184;1.229;2.413
2016;190;SICILIA              ;201;ASP AGRIGENTO;084038;SANTA MARGHERITA DI BELICE              ;3.060;3.326;6.386
2016;190;SICILIA              ;201;ASP AGRIGENTO;084039;SANT'ANGELO MUXARO                      ;633;693;1.326
2016;190;SICILIA              ;201;ASP AGRIGENTO;084040;SANTO STEFANO QUISQUINA                 ;2.216;2.385;4.601
2016;190;SICILIA              ;201;ASP AGRIGENTO;084041;SCIACCA                                 ;19.784;20.929;40.713
2016;190;SICILIA              ;201;ASP AGRIGENTO;084042;SICULIANA                               ;2.232;2.270;4.502
2016;190;SICILIA              ;201;ASP AGRIGENTO;084043;VILLAFRANCA SICULA                      ;664;725;1.389
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085001;ACQUAVIVA PLATANI                       ;450;482;932
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085002;BOMPENSIERE                             ;273;285;558
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085003;BUTERA                                  ;2.314;2.377;4.691
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085004;CALTANISSETTA                           ;30.882;32.271;63.153
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085005;CAMPOFRANCO                             ;1.434;1.618;3.052
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085006;DELIA                                   ;1.981;2.247;4.228
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085007;GELA                                    ;36.965;38.493;75.458
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085008;MARIANOPOLI                             ;889;969;1.858
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085009;MAZZARINO                               ;5.795;6.251;12.046
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085010;MILENA                                  ;1.458;1.536;2.994
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085011;MONTEDORO                               ;796;817;1.613
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085012;MUSSOMELI                               ;5.174;5.537;10.711
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085013;NISCEMI                                 ;13.460;13.817;27.277
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085014;RESUTTANO                               ;969;1.025;1.994
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085015;RIESI                                   ;5.450;6.034;11.484
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085016;SAN CATALDO                             ;11.091;11.774;22.865
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085017;SANTA CATERINA VILLARMOSA               ;2.533;2.809;5.342
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085018;SERRADIFALCO                            ;2.860;3.183;6.043
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085019;SOMMATINO                               ;3.316;3.659;6.975
2016;190;SICILIA              ;202;ASP CALTANISSETTA;085020;SUTERA                                  ;645;744;1.389
